date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
10/20/2013,Browns,Packers,17,26,18-Jul,13-Jul,5-Feb,0-0,133,253,83,104,216,357,17-42,25-36,16-Mar,7-Jan,23,29,0,0,1,0,1,0,12-106,Oct-97,2-Jan,4-Mar,9,11,0,0,26:40:00,33:20:00
10/20/2013,Texans,Chiefs,14,20,12-Apr,15-Jul,0-0,0-1,221,231,73,126,294,357,15-25,23-34,May-50,9-Feb,24,32,1,1,0,1,1,2,Apr-40,24-May,0-1,5-Feb,11,11,0,0,27:48:00,32:12:00
10/20/2013,Broncos,Colts,23,19,16-May,17-May,1-Jan,0-0,365,213,64,121,429,334,29-49,21-38,21-Apr,15-Feb,20,31,2,1,1,0,3,1,12-103,Jun-52,6-Apr,4-Mar,17,18,0,0,28:13:00,31:47:00
10/21/2013,  .  Vikings,Giants,13,17,18-Jul,19-Jul,0-3,0-0,176,193,30,64,206,257,20-53,23-39,14-Jan,7-Feb,14,32,2,1,1,0,3,1,Mar-38,May-72,0-1,4-Jan,13,14,1,0,23:38,36:22:00
10/24/2013,Panthers,Buccaneers,21,19,12-May,14-Apr,1-Jan,0-2,195,249,129,48,324,297,23-32,30-51,26-Mar,26-Mar,27,14,0,1,0,0,0,1,Jun-59,21-Mar,5-Apr,2-Jan,10,11,0,0,34:33:00,25:27:00
10/27/2013,  .  Cowboys,Lions,13,29,13-Mar,11-Mar,0-0,2-Jan,206,480,62,143,268,623,14-30,33-48,0-0,8-Jan,26,29,0,2,0,2,0,4,Feb-31,Aug-61,1-Jan,5-Apr,15,14,0,0,24:49:00,35:11:00
10/27/2013,  .  Browns,Chiefs,13,20,12-Mar,19-Oct,2-Jan,0-0,283,195,57,136,340,331,22-36,24-36,10-Jan,30-Jun,15,29,1,0,0,0,1,0,Sep-70,31-May,1-Jan,2-Jan,11,11,0,0,23:55,36:05:00
10/27/2013,Dolphins,Patriots,23,19,17-Aug,10-Feb,2-Jan,1-Jan,145,100,156,152,301,252,22-42,13-22,Jun-47,16-Mar,31,37,1,0,2,1,3,1,Jul-61,May-35,4-Feb,4-Mar,12,13,0,0,34:59:00,25:01:00
10/27/2013,Bills,Saints,20,21,13-May,15-Jul,0-1,1-Jan,211,309,88,77,299,386,22-39,26-34,23-Apr,23-Apr,25,26,2,0,1,0,3,0,Jun-45,Aug-59,3-Feb,5-Mar,12,12,0,0,27:30:00,32:30:00
10/27/2013,Giants,Eagles,16,15,19-Aug,12-Mar,0-1,0-2,237,152,88,48,325,200,25-39,23-35,9-Jan,Apr-36,31,19,1,1,0,2,1,3,Nov-92,Apr-48,0-2,0-1,13,12,0,1,38:05:00,21:55
10/27/2013,49ers,Jaguars,25,20,9-Jun,14-Apr,2-Feb,5-Mar,177,228,221,90,398,318,17-Nov,29-45,0-0,0-0,38,25,1,1,0,0,1,1,Apr-35,Jun-76,5-May,0-2,9,9,2,0,28:29:00,31:31:00
10/27/2013,Jets,Bengals,15,20,15-Jun,11-Jun,0-1,0-1,147,323,93,79,240,402,23-37,19-30,29-Apr,2-Jan,24,25,0,0,2,1,2,1,Apr-69,Apr-45,0-0,6-May,13,10,0,4,33:17:00,26:43:00
10/27/2013,Steelers,Raiders,20,13,15-Apr,14-May,0-0,0-0,241,82,35,197,276,279,29-45,19-Oct,May-34,6-Feb,19,38,0,1,2,2,2,3,12-Mar,Jun-39,4-Feb,2-Feb,15,15,0,0,29:59:00,30:01:00
10/27/2013,Washington,Broncos,22,29,14-Jun,12-Apr,0-0,2-Feb,154,339,112,107,266,446,20-39,30-44,26-Mar,15-Feb,28,34,1,1,4,3,5,4,5-Jan,Jun-57,2-Feb,4-Mar,14,15,2,2,28:00:00,32:00:00
10/27/2013,Falcons,Cardinals,20,17,20-Aug,10-Mar,2-Jan,0-0,265,147,27,201,292,348,34-61,13-18,Apr-36,25-Mar,14,30,0,0,4,1,4,1,Oct-55,Aug-52,3-Jan,3-Feb,13,11,0,0,34:19:00,25:41:00
10/27/2013,Packers,Vikings,26,15,13-18,8-Feb,2-Feb,0-0,282,132,182,111,464,243,24-29,14-21,3-Feb,13-Mar,42,19,0,0,0,0,0,0,6-120,Jul-46,4-Feb,4-Mar,9,10,1,1,40:54:00,19:06
10/28/2013,Seahawks,Rams,7,23,11-Feb,14-May,0-0,0-1,91,139,44,200,135,339,18-Oct,15-31,Jul-48,19-Mar,15,37,0,0,0,2,0,2,Oct-83,Aug-53,1-Jan,0-4,12,11,0,0,21:51,38:09:00
10/31/2013,Bengals,Dolphins,28,15,20-Oct,14-Mar,1-Jan,0-0,302,188,163,157,465,345,32-53,20-28,May-36,20-Mar,35,30,1,1,3,0,4,1,Mar-63,25-Feb,3-Jan,3-Jan,15,13,0,2,40:02:00,28:20:00
11/3/2013,Steelers,Patriots,24,33,13-May,12-Jul,3-Jan,0-1,371,413,108,197,610___,610,28-48,23-33,29-May,19-Mar,20,35,1,1,2,0,3,1,Aug-96,30-Mar,4-Mar,8-May,14,14,0,0,31:12:00,28:48:00
11/3/2013,Chiefs,Bills,15,25,13-Mar,13-Apr,0-0,0-2,115,229,95,241,210,470,19-29,18-39,9-Feb,0-0,23,38,0,1,0,2,0,3,May-38,Jun-48,0-1,0-3,10,12,4,0,29:46:00,30:14:00
11/3/2013,Vikings,Cowboys,22,20,13-May,14-May,3-Feb,0-0,224,314,169,36,393,350,25-37,34-51,12-Feb,23-Mar,29,9,1,0,1,1,2,1,Apr-35,May-45,4-Feb,2-Jan,12,10,0,2,31:27:00,28:33:00
11/3/2013,Titans,Rams,22,21,12-Jul,13-May,0-0,0-1,165,203,198,160,363,363,13-22,20-35,20-Apr,7-Feb,35,32,0,2,2,0,2,2,30-Mar,Jun-44,4-Apr,3-Mar,13,12,0,0,27:09:00,32:51:00
11/3/2013,Saints,Jets,23,14,11-Mar,14-Apr,3-Jan,0-0,366,140,41,198,407,338,30-51,20-Sep,16-Feb,Feb-00,13,36,0,0,2,0,2,0,Sep-59,Aug-62,1-Jan,4-Feb,13,12,0,0,29:32:00,30:28:00
11/3/2013,Chargers,Washington,25,27,9-Mar,17-Dec,1-Jan,0-0,341,291,69,209,410,500,29-46,23-32,Jan-00,0-0,16,40,0,0,2,1,2,1,Jul-63,Jul-65,3-Feb,5-Apr,9,12,2,0,25:58:00,40:03:00
11/3/2013,Falcons,Panthers,12,27,10-Apr,14-Aug,0-0,1-Jan,211,242,78,131,289,373,20-27,23-37,8-Jan,7-Jan,20,33,1,0,3,2,4,2,Jul-59,15-Feb,2-Jan,5-Mar,12,10,0,2,23:29,36:31:00
11/3/2013,Eagles,Raiders,21,29,10-Apr,18-Jun,0-0,0-1,418,350,124,210,542,560,24-31,29-56,1-Jan,25-Mar,25,33,0,0,0,2,0,2,Jul-52,Aug-70,5-Apr,4-Feb,14,15,0,0,22:06,37:54:00
11/3/2013,Buccaneers,Seahawks,24,26,15-Aug,12-Aug,0-0,0-0,145,217,205,198,350,415,18-24,19-26,25-Mar,0-0,38,35,0,1,0,2,0,3,Aug-99,Jun-67,3-Jan,6-Mar,11,10,0,0,36:37:00,30:12:00
11/3/2013,Ravens,Browns,18,19,16-Jul,15-Apr,1-Jan,2-Feb,223,242,55,73,278,315,24-41,24-37,27-May,18-Feb,21,29,1,1,1,0,2,1,Sep-80,Jun-55,2-Feb,3-Feb,12,12,0,0,29:10:00,30:50:00
11/3/2013,Colts,Texans,17,22,13-Apr,14-Jun,0-0,0-1,245,340,69,143,314,483,18-40,20-34,26-Apr,10-Jan,14,33,0,0,0,0,0,0,15-Mar,May-86,4-Feb,2-Jan,12,12,0,0,23:48,36:12:00
11/4/2013,Bears,Packers,25,17,14-Jun,9-Jan,1-Jan,0-0,271,113,171,199,442,312,22-41,21-Dec,1-Jan,28-May,33,29,0,0,0,1,0,1,Apr-45,0-0,4-Feb,3-Jan,12,12,0,0,33:09:00,26:51:00
11/7/2013,Washington,Vikings,27,22,16-Sep,10-Jun,2-Jan,0-0,242,216,191,91,433,307,24-37,21-27,Apr-39,5-Jan,36,24,0,0,0,1,0,1,Aug-63,7-Jan,5-Mar,3-Mar,10,10,0,0,36:01:00,23:59
11/10/2013,  .  Jaguars,Titans,13,19,12-Mar,18-Oct,0-0,0-0,160,279,54,83,214,362,14-23,26-42,20-Mar,9-Jan,30,27,0,3,2,1,2,4,19-Apr,Jun-45,3-Feb,6-Mar,15,15,2,0,29:24:00,30:36:00
11/10/2013,Seahawks,Falcons,25,16,15-Sep,12-Apr,0-0,1-Jan,279,162,211,64,490,226,19-26,23-36,8-Jan,10-Feb,42,16,0,1,0,0,0,1,Sep-80,15-Jan,2-Feb,1-Jan,9,10,0,0,35:30:00,24:30:00
11/10/2013,Lions,Bears,21,19,12-May,17-Jul,0-1,2-Jan,219,300,145,38,364,338,18-35,27-49,0-0,12-Feb,26,20,0,0,1,1,1,1,May-51,May-39,4-Mar,4-Jan,12,11,0,0,28:25:00,31:35:00
11/10/2013,Eagles,Packers,19,23,11-Apr,16-Jul,0-0,2-Jan,211,297,204,99,415,396,18-Dec,29-44,17-Mar,8-Jan,37,30,1,0,0,2,1,2,May-65,31-May,0-4,0-4,10,11,0,0,25:36:00,34:24:00
11/10/2013,Rams,Colts,12,21,15-Jul,12-Feb,0-1,0-2,232,388,140,18,372,406,16-Sep,31-52,15-Feb,Mar-33,37,14,1,1,0,4,1,5,Aug-46,20-Feb,3-Jan,5-Jan,13,14,3,0,30:38:00,29:22:00
11/10/2013,Raiders,Giants,12,19,12-Feb,14-Jul,0-0,0-0,106,118,107,133,213,251,26-Nov,22-Dec,16-Apr,22-Mar,25,38,1,2,1,1,2,3,Aug-65,5-Jan,3-Jan,3-Feb,11,11,2,1,27:58:00,32:02:00
11/10/2013,Bills,Steelers,16,19,14-Mar,17-Aug,1-Jan,0-0,132,164,95,136,227,300,22-39,18-30,23-Mar,Apr-40,22,33,0,0,1,1,1,1,28-Apr,Jun-42,2-Jan,5-Feb,13,12,0,0,24:44:00,35:16:00
11/10/2013,Bengals,Ravens,21,18,19-May,16-Mar,5-Mar,0-0,244,104,120,85,364,189,24-51,20-36,30-May,May-36,31,30,0,1,3,2,3,3,9-134,Aug-65,2-Jan,3-Feb,16,15,0,0,37:58:00,31:35:00
11/10/2013,Panthers,49ers,15,10,17-Jul,13-Feb,0-0,0-0,141,46,109,105,250,151,16-32,22-Nov,28-Mar,Jun-45,31,24,1,1,1,1,2,2,25-Mar,25-Apr,0-0,0-1,12,13,0,0,32:03:00,27:57:00
11/10/2013,Texans,Cardinals,17,19,16-Jun,10-Mar,0-1,0-0,159,235,76,97,235,332,22-43,20-32,Mar-42,6-Jan,21,29,1,2,0,1,1,3,Jul-53,29-Jun,3-Mar,4-Feb,14,13,0,2,28:52:00,31:08:00
11/10/2013,Broncos,Chargers,22,20,8-Mar,16-Jul,0-0,1-Jan,313,198,84,131,397,329,25-36,19-29,17-Feb,20-Apr,22,35,1,0,0,0,1,0,28-Mar,Jun-40,2-Feb,4-Feb,11,11,0,0,21:57,38:03:00
11/10/2013,Cowboys,Saints,9,40,0-9,12-Sep,0-0,1-Jan,104,383,89,242,193,625,24-Oct,34-41,24-Mar,9-Jan,16,38,0,1,0,0,0,1,Nov-82,Jun-44,2-Jan,5-Apr,10,11,0,0,20:28,39:32:00
11/11/2013,Dolphins,Buccaneers,16,18,12-Apr,12-Mar,0-1,0-0,211,124,2,140,213,264,27-42,21-Nov,18-Feb,15-Feb,14,37,0,0,1,1,1,1,Apr-70,Sep-70,3-Feb,4-Feb,11,12,0,0,25:12:00,34:48:00
11/14/2013,Colts,Titans,24,20,13-Jun,11-Jun,0-0,0-0,229,218,137,122,366,340,23-36,22-28,3-Jan,4-Feb,32,24,0,1,0,0,0,1,May-51,Apr-34,4-Mar,3-Feb,11,8,0,0,32:23:00,27:37:00
11/17/2013,Washington,Eagles,23,22,17-Aug,13-Apr,0-1,2-Jan,236,276,191,126,427,402,17-35,17-26,28-Apr,22-Mar,38,33,1,0,1,0,2,0,Apr-39,Sep-68,4-Feb,4-Mar,12,12,0,0,33:42:00,26:18:00
11/17/2013,Jets,Bills,12,14,11-Feb,19-Aug,2-Jan,1-Jan,133,245,134,68,267,313,29-Dec,20-28,30-Apr,Jan-00,23,38,1,0,3,0,4,0,24-Apr,Aug-64,3-Feb,1-Jan,14,14,0,2,26:18:00,33:42:00
11/17/2013,Ravens,Bears,23,18,18-Aug,13-May,2-Jan,0-0,143,215,174,104,317,319,17-31,19-31,19-Mar,1-Feb,41,26,0,0,2,0,2,0,May-46,13-111,3-Feb,4-Jan,11,12,0,2,35:41:00,30:38:00
11/17/2013,Browns,Bengals,15,10,18-Apr,14-Jan,4-Jan,0-0,228,118,102,106,330,224,27-56,14-28,20-Apr,0-0,19,31,1,0,3,2,4,2,May-40,Aug-64,0-3,3-Feb,17,18,2,3,32:24:00,27:36:00
11/17/2013,Lions,Steelers,21,24,16-Jun,16-Jun,4-Jan,1-Jan,344,358,107,40,451,398,19-46,29-45,18-Feb,9-Jan,25,27,2,0,1,0,3,0,Aug-45,23-Apr,5-Feb,4-Jan,13,14,0,0,27:44:00,32:16:00
11/17/2013,Falcons,Buccaneers,24,24,7-Jan,11-Mar,2-Jan,2-Jan,268,224,152,186,420,410,24-43,20-25,20-Mar,7-Feb,20,38,1,0,2,0,3,0,Jul-45,11-121,3-Feb,4-Mar,12,13,0,2,26:46:00,33:14:00
11/17/2013,Cardinals,Jaguars,19,14,16-May,14-Feb,0-0,3-Feb,402,242,14,32,416,274,30-42,27-42,17-Mar,13-Feb,24,16,0,0,0,2,0,2,May-42,Jun-40,4-Feb,1-Jan,14,14,0,0,35:53:00,24:07:00
11/17/2013,Raiders,Texans,12,14,18-May,16-Feb,0-0,0-1,176,304,165,90,341,394,18-32,25-49,21-Feb,21-Feb,31,21,0,1,0,1,0,2,Aug-77,Sep-50,3-Mar,0-3,18,17,0,1,31:31:00,28:29:00
11/17/2013,Chargers,Dolphins,22,21,11-Apr,10-Feb,0-0,0-0,281,239,154,104,435,343,22-34,22-35,17-Mar,29-Apr,26,19,0,0,1,1,1,1,Oct-76,15-Mar,3-Jan,3-Jan,10,10,0,0,31:24:00,28:36:00
11/17/2013,49ers,Saints,12,23,15-Jun,14-Jun,0-0,0-1,115,295,81,92,196,387,17-31,30-43,12-Mar,10-Jan,22,23,0,2,1,1,1,3,May-45,Apr-48,3-Feb,5-Feb,10,12,0,0,25:21:00,34:39:00
11/17/2013,Packers,Giants,16,19,8-Feb,14-Apr,0-1,2-Feb,339,256,55,78,394,334,24-34,25-35,0-0,23-Apr,20,24,0,0,3,1,3,1,May-38,30-Mar,2-Jan,3-Jan,13,10,0,2,24:46:00,35:14:00
11/17/2013,Vikings,Seahawks,19,16,14-May,11-Apr,0-1,0-0,204,230,132,93,336,323,18-35,14-21,3-Feb,6-Jan,33,28,1,0,3,0,4,0,20-Apr,Jul-96,0-2,5-Apr,14,12,0,2,34:09:00,25:51:00
11/17/2013,Chiefs,Broncos,24,24,13-Apr,16-Jun,0-1,0-0,200,323,144,104,344,427,21-45,24-40,30-Mar,0-0,25,36,1,1,0,0,1,1,Sep-53,13-82,4-Feb,4-Mar,14,13,0,0,30:07:00,29:53:00
11/18/2013,Patriots,Panthers,28,20,10-May,11-Aug,1-Jan,0-0,283,197,107,103,390,300,29-40,19-28,13-Feb,12-Mar,25,23,1,0,1,0,2,0,May-50,Jul-47,5-Feb,2-Feb,7,7,0,0,30:46:00,29:14:00
11/21/2013,Saints,Falcons,19,22,13-Jul,12-Jun,0-1,0-0,271,264,103,91,374,355,23-33,30-39,7-Jan,28-May,25,22,0,1,0,0,0,1,May-66,25-Mar,2-Jan,2-Jan,9,9,0,0,26:14:00,33:46:00
11/24/2013,Steelers,Browns,19,19,14-Apr,17-Jun,0-1,2-Jan,217,312,85,55,302,367,22-34,27-52,0-0,21-May,34,16,0,3,0,1,0,4,8-Feb,10-Feb,2-Jan,1-Jan,13,14,2,0,33:39:00,26:21:00
11/24/2013,Buccaneers,Lions,10,25,14-Apr,15-Aug,0-0,1-Jan,207,286,22,104,229,390,14-21,26-46,Apr-40,11-Feb,24,24,0,1,0,4,0,5,Sep-67,May-39,2-Jan,3-Mar,12,12,2,0,26:38:00,33:22:00
11/24/2013,Vikings,Packers,28,30,16-Jun,16-Mar,0-0,2-Feb,215,298,232,196,447,494,21-30,28-53,18-Jun,18-Feb,43,34,1,0,0,0,1,0,May-53,Jul-50,5-Feb,5-Mar,14,15,0,0,40:33:00,34:27:00
11/24/2013,Chargers,Chiefs,24,26,15-Jul,9-Mar,1-Jan,0-0,387,281,104,114,491,395,27-39,26-38,5-Jan,13-Mar,27,18,0,1,0,1,0,2,Sep-97,Jul-62,5-Mar,5-Apr,12,13,0,0,30:57:00,29:03:00
11/24/2013,Bears,Rams,30,20,10-Jun,10-Apr,0-1,0-0,344,148,80,258,424,406,36-47,22-Oct,8-Jan,19-Feb,26,29,2,0,1,0,3,0,Oct-84,Jun-39,4-Mar,5-Mar,11,10,0,2,36:09:00,23:51
11/24/2013,Panthers,Dolphins,20,13,17-Jun,16-Apr,2-Feb,0-0,159,280,136,52,295,332,19-38,28-42,15-Mar,30-Mar,28,17,0,0,1,1,1,1,Aug-56,Jun-55,3-Feb,0-2,14,13,0,0,30:12:00,29:48:00
11/24/2013,Jets,Ravens,12,15,12-Jan,13-Mar,0-0,0-0,118,245,102,67,220,312,24-Oct,17-27,22-Mar,28-Apr,28,31,1,0,2,1,3,1,Jun-56,May-41,0-1,0-4,13,13,0,0,25:55:00,34:05:00
11/24/2013,Jaguars,Texans,16,11,17-Jul,15-Apr,1-Jan,0-1,215,141,118,77,333,218,23-33,18-34,24-Apr,28-Feb,28,21,0,0,0,1,0,1,Jul-63,22-Feb,2-Jan,0-1,12,11,0,0,33:41:00,26:19:00
11/24/2013,Titans,Raiders,22,19,18-Oct,10-Mar,0-0,0-0,312,260,114,93,426,353,30-42,19-32,8-Feb,0-0,29,23,0,1,0,1,0,2,10-100,Apr-50,4-Jan,0-2,10,11,0,0,35:48:00,24:12:00
11/24/2013,Colts,Cardinals,15,27,13-May,14-Jul,0-2,0-0,159,290,80,120,239,410,20-39,26-38,4-Jan,24-Mar,15,30,0,0,1,0,1,0,Jun-89,Sep-84,2-Jan,5-Feb,11,11,0,2,23:11,36:49:00
11/24/2013,Cowboys,Giants,24,22,11-Apr,12-Mar,0-0,2-Jan,204,154,107,202,311,356,23-38,16-30,30-Apr,20-Feb,20,30,0,1,1,0,1,1,Nov-85,Nov-81,2-Jan,3-Jan,12,12,2,0,29:21:00,30:39:00
11/24/2013,Broncos,Patriots,28,27,18-Sep,14-Jun,0-0,0-1,132,324,280,116,412,440,19-36,34-50,18-Feb,20-Mar,48,31,3,3,1,0,4,3,Sep-85,May-36,4-Mar,6-Apr,14,16,2,0,38:58:00,34:06:00
11/25/2013,49ers,Washington,15,10,14-Apr,15-Apr,2-Jan,0-2,228,76,76,114,304,190,15-24,16-26,7-Feb,Jun-42,33,26,1,0,0,1,1,1,25-Apr,30-Apr,4-Mar,0-2,12,13,0,0,31:26:00,28:34:00
11/28/2013,Packers,Lions,7,30,10-Feb,12-Sep,0-0,0-0,102,320,24,241,126,561,20-Oct,22-35,Jul-37,10-Jan,15,43,2,2,1,2,3,4,25-Mar,May-50,0-1,6-Mar,11,13,2,0,19:34,40:26:00
11/28/2013,Raiders,Cowboys,16,23,13-Jul,13-Jul,0-0,0-0,255,208,50,144,305,352,18-30,23-32,0-0,17-Feb,25,30,1,1,1,0,2,1,Oct-71,Jun-40,2-Feb,5-Mar,11,11,1,0,27:41:00,32:19:00
11/28/2013,Steelers,Ravens,22,16,13-Jul,17-Oct,2-Jan,0-0,257,237,72,74,329,311,28-44,24-35,0-0,14-Feb,18,25,0,0,0,0,0,0,Apr-51,Sep-55,3-Mar,4-Jan,8,9,0,0,30:04:00,29:56:00
12/1/2013,Jaguars,Browns,22,24,16-Jul,13-Jun,0-0,1-Jan,202,342,112,97,314,439,23-41,24-40,1-Feb,28-Mar,29,30,0,1,1,2,1,3,May-35,Sep-50,4-Feb,2-Feb,15,14,0,0,30:36:00,29:24:00
12/1/2013,Titans,Colts,24,18,15-Jun,14-Mar,1-Jan,1-Jan,185,160,162,104,347,264,21-37,17-32,16-Jan,May-40,36,25,1,0,3,1,4,1,Jun-74,Jul-50,2-Feb,2-Jan,12,14,0,0,33:55:00,26:05:00
12/1/2013,Bears,Vikings,20,28,11-Feb,17-Apr,0-0,3-Mar,345,250,135,246,480,496,23-36,23-41,10-Apr,May-33,25,40,1,0,0,1,1,1,Jun-51,Jun-60,0-1,5-Jan,14,14,0,0,34:08:00,39:09:00
12/1/2013,Dolphins,Jets,25,10,16-Jul,12-Feb,0-2,0-2,328,78,125,99,453,177,28-43,13-28,3-Jan,30-Apr,36,22,0,1,1,2,1,3,28-Mar,25-Apr,0-3,0-2,14,13,0,0,38:52:00,21:08
12/1/2013,Cardinals,Eagles,24,23,12-Apr,16-May,2-Jan,1-Jan,260,202,90,105,350,307,24-41,21-34,May-42,May-35,22,34,1,0,2,0,3,0,Jun-55,May-48,1-Jan,4-Feb,13,13,0,0,30:39:00,29:21:00
12/1/2013,Buccaneers,Panthers,10,20,10-Jan,13-May,0-1,2-Feb,140,263,66,163,206,426,14-21,18-29,May-40,0-0,20,34,1,0,1,2,2,2,30-Apr,25-Mar,0-2,5-Feb,11,11,0,0,25:35:00,34:25:00
12/1/2013,Patriots,Texans,28,19,12-May,11-May,0-0,0-1,365,264,88,121,453,385,29-41,15-30,6-Jan,8-Jan,27,28,0,0,1,1,1,1,0-0,25-Feb,3-Mar,3-Mar,11,12,0,0,33:46:00,26:14:00
12/1/2013,Falcons,Bills,26,19,18-Oct,14-May,0-0,0-0,272,210,151,195,423,405,28-47,18-32,Jun-39,0-0,30,31,1,2,0,0,1,2,Aug-75,Jun-49,3-Feb,3-Feb,16,14,0,0,38:09:00,24:51:00
12/1/2013,Rams,49ers,19,20,13-Apr,12-Apr,0-2,0-0,198,255,114,83,312,338,19-38,19-28,20-Mar,20-Apr,26,30,0,1,1,0,1,1,11-105,Sep-85,3-Jan,4-Feb,11,12,0,0,26:56:00,33:04:00
12/1/2013,Broncos,Chiefs,25,27,14-Aug,13-May,0-0,2-Jan,403,293,132,159,535,452,22-35,26-42,0-0,0-0,31,25,0,0,2,1,2,1,Oct-75,9-102,3-Mar,5-Mar,12,11,0,1,28:04:00,31:56:00
12/1/2013,Bengals,Chargers,19,19,12-Jun,13-Jun,0-0,0-0,190,243,164,91,354,334,14-23,23-37,0-0,9-Feb,38,24,1,2,1,1,2,3,30-Mar,May-45,2-Jan,0-0,10,10,0,0,29:40:00,30:20:00
12/1/2013,Giants,Washington,16,18,12-Apr,16-May,0-0,3-Feb,206,184,80,139,286,323,22-28,24-32,29-Mar,23-May,23,31,0,1,1,0,1,1,1-Jan,Aug-55,1-Jan,3-Feb,12,12,0,0,28:25:00,31:35:00
12/2/2013,Saints,Seahawks,12,23,15-Jun,14-Jul,0-2,2-Jan,144,302,44,127,188,429,23-38,22-30,3-Jan,8-Jan,17,38,1,0,0,0,1,0,Jul-52,Aug-66,1-Jan,5-Mar,11,10,0,2,26:22:00,33:38:00
12/5/2013,Texans,Jaguars,23,18,17-Aug,14-Apr,2-Jan,0-0,323,132,83,149,406,281,33-58,13-28,Mar-34,6-Jan,19,28,0,0,2,0,2,0,14-177,Aug-57,5-Feb,2-Feb,13,14,0,0,35:22:00,24:38:00
12/8/2013,  .  Seahawks,49ers,13,19,12-May,13-May,0-0,0-0,178,155,86,163,264,318,15-25,15-29,21-Feb,20-Feb,23,33,0,0,1,1,1,1,Sep-85,Jul-70,2-Jan,3-Jan,10,12,0,0,27:32:00,32:28:00
12/8/2013,Panthers,Saints,16,24,15-Jun,12-Jul,1-Jan,0-0,111,304,128,69,373___,373,22-34,30-42,May-49,9-Feb,23,17,0,0,0,0,0,0,May-35,May-45,2-Jan,5-Apr,10,10,0,0,32:27:00,27:33:00
12/8/2013,Colts,Bengals,21,28,10-Feb,12-Jun,0-0,1-Jan,326,275,63,155,389,430,29-46,24-35,0-0,0-0,12,35,0,0,0,0,0,0,Jun-47,Jul-60,2-Feb,5-May,12,13,0,0,22:15,37:45:00
12/8/2013,Falcons,Packers,18,20,13-Jun,15-Jul,0-1,0-0,202,222,83,112,285,334,20-35,24-32,4-Jan,May-36,23,33,1,1,1,1,2,2,15-Mar,10-Feb,1-Jan,5-Feb,10,12,2,0,26:28:00,33:32:00
12/8/2013,Browns,Patriots,24,30,15-Jul,15-Jun,0-0,1-Jan,386,397,108,87,494,484,29-44,32-52,5-Jan,21-Apr,25,21,0,1,0,1,0,2,Jul-75,Jun-41,3-Feb,4-Mar,12,13,0,0,31:40:00,28:20:00
12/8/2013,Raiders,Jets,19,18,15-May,13-Jul,2-Feb,0-0,233,209,150,143,383,352,20-36,16-25,Mar-32,10-Jan,26,32,0,0,1,1,1,1,Apr-31,Apr-36,3-Jan,3-Feb,12,10,0,1,30:34:00,29:26:00
12/8/2013,Lions,Eagles,11,23,15-May,12-Mar,2-Jan,3-Feb,151,179,80,299,231,478,25-Oct,22-Nov,0-0,0-0,33,46,3,0,0,1,3,1,Sep-48,5-Jan,3-Feb,7-May,14,14,2,0,28:33:00,31:27:00
12/8/2013,Dolphins,Steelers,18,16,14-Jun,17-Aug,0-0,2-Jan,186,328,181,84,367,412,20-33,23-39,14-Feb,21-Mar,25,21,0,1,1,0,1,1,May-36,Sep-63,6-Apr,2-Feb,13,12,0,2,28:55:00,31:05:00
12/8/2013,Bills,Buccaneers,14,13,11-Jan,15-Apr,0-0,0-0,147,81,67,165,214,246,18-33,25-Sep,Jul-37,9-Jan,22,36,1,0,4,2,5,2,11-114,Aug-76,0-1,2-Jan,15,14,0,0,28:10:00,31:50:00
12/8/2013,Chiefs,Washington,20,13,11-Feb,15-Mar,2-Jan,0-2,154,192,192,65,346,257,15-23,19-42,0-0,Jun-31,38,17,0,1,1,1,1,2,30-Mar,27-Apr,6-Apr,1-Jan,14,15,2,0,34:10:00,25:50:00
12/8/2013,Vikings,Ravens,15,23,17-May,16-Jun,1-Jan,3-Jan,265,228,114,97,379,325,17-38,28-50,0-0,17-Feb,25,27,1,0,0,3,1,3,Jun-90,May-45,1-Jan,3-Mar,15,17,0,1,27:48:00,32:12:00
12/8/2013,Titans,Broncos,15,39,9-Feb,13-May,3-Feb,3-Mar,158,397,96,154,254,551,13-24,39-59,14-Feb,0-0,22,32,1,0,1,0,2,0,Aug-66,Jul-60,2-Feb,7-May,11,13,0,0,20:40,39:20:00
12/8/2013,Rams,Cardinals,14,25,11-Mar,14-Aug,0-1,0-0,157,262,100,107,257,369,16-27,27-32,24-Apr,7-Jan,19,32,0,1,2,0,2,1,Nov-90,Jun-31,1-Jan,5-Mar,12,11,0,2,24:53:00,35:07:00
12/8/2013,Giants,Chargers,18,25,8-Mar,15-Oct,2-Jan,0-0,241,244,92,144,333,388,20-32,21-28,18-Feb,5-Feb,20,40,1,1,2,0,3,1,Jul-72,30-Jun,2-Feb,5-Mar,10,10,0,0,23:04,36:56:00
