date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
10/12/2014,Cowboys,Seahawks,23,9,10-17,5-13,0-0,0-1,239,126,162,80,401,206,21-32,14-28,1-11,2-00,36,18,2,0,0,1,2,1,6-46,9-58,3-4,1-3,11,11,0,1,37:39:00,22:21
10/12/2014,Giants,Eagles,12,24,2-14,4-13,0-1,0-0,168,245,86,203,254,448,17-28,21-34,8-43,1-3,24,36,1,0,0,2,1,2,10-75,3-25,0-1,2-4,14,13,0,0,27:34:00,32:26:00
10/13/2014,49ers,Rams,17,19,6-14,5-14,0-2,0-0,343,216,89,93,432,309,22-35,21-42,0-0,5-20,30,24,1,0,0,1,1,1,5-23,8-38,1-2,1-1,12,14,2,0,28:38:00,31:22:00
10/16/2014,Jets,Patriots,28,16,9-16,6-13,0-0,0-0,205,260,218,63,423,323,20-34,20-37,3-21,1-1,43,15,0,0,0,0,0,0,7-70,9-64,2-4,2-4,10,10,0,0,40:54:00,19:06
10/19/2014,  .  Browns,Jaguars,13,20,4-17,5-16,0-3,0-0,197,151,69,185,266,336,16-41,17-31,3-18,2-8,30,35,2,0,1,3,3,3,8-50,3-25,0-2,2-5,15,16,0,0,28:27:00,31:33:00
10/19/2014,Vikings,Bills,16,22,5-16,4-12,0-0,1-1,118,255,158,118,276,373,15-26,31-43,5-39,6-28,29,19,0,3,2,1,2,4,7-50,8-48,1-2,1-3,13,13,0,0,32:23:00,27:37:00
10/19/2014,Dolphins,Bears,24,14,4-11,5-12,1-1,2-3,256,172,137,52,393,224,25-32,21-34,4-21,3-18,33,14,0,2,0,1,0,3,7-84,2-15,3-6,2-3,10,9,0,0,37:22:00,22:38
10/19/2014,Saints,Lions,25,21,3-12,7-15,1-2,0-0,335,285,73,59,408,344,28-45,27-40,1-7,3-14,21,24,1,0,1,2,2,2,12-134,9-71,1-3,2-4,12,12,0,0,27:42:00,32:18:00
10/19/2014,Panthers,Packers,23,22,4-12,4-11,0-1,0-0,223,241,108,122,331,363,22-39,19-24,3-25,2-14,25,30,0,0,1,0,1,0,9-70,5-29,2-3,3-4,12,12,0,0,30:11:00,29:49:00
10/19/2014,Bengals,Colts,8,27,1-13,5-13,0-1,0-0,103,335,32,171,135,506,18-38,27-42,4-23,2-9,12,34,0,2,0,0,0,2,4-20,8-57,0-1,2-4,14,13,0,0,20:17,39:43:00
10/19/2014,Seahawks,Rams,25,18,6-12,4-9,0-0,1-1,292,173,171,102,463,275,23-36,18-21,3-21,0-0,29,27,0,0,0,0,0,0,10-86,2-20,3-5,3-3,9,9,0,1,32:24:00,27:36:00
10/19/2014,Titans,Washington,14,16,3-11,3-11,1-1,0-0,160,251,76,100,236,351,17-26,21-28,1-00,3-16,22,26,1,1,1,1,2,2,11-96,7-50,1-2,0-4,9,11,0,0,30:56:00,29:04:00
10/19/2014,Falcons,Ravens,16,23,4-15,4-11,1-3,1-1,186,248,68,123,254,371,29-44,16-25,5-42,1-10,16,36,1,1,0,2,1,3,7-76,9-72,1-2,2-4,12,11,0,0,26:47:00,33:13:00
10/19/2014,Chiefs,Chargers,22,19,7-14,3-10,0-0,0-0,211,182,154,69,365,251,19-28,17-31,3-10,2-23,39,16,0,0,0,1,0,1,7-73,4-49,2-3,1-2,11,10,0,0,39:00:00,21:00
10/19/2014,Giants,Cowboys,20,20,5-13,9-14,1-1,0-0,248,267,104,156,352,423,21-33,17-23,0-0,2-12,26,35,2,0,0,1,2,1,6-40,6-46,2-2,3-3,11,11,0,0,26:11:00,33:49:00
10/19/2014,Cardinals,Raiders,25,13,9-15,4-12,0-1,0-0,242,164,123,56,365,220,22-31,16-28,1-11,1-9,37,19,0,0,1,0,1,0,6-43,8-74,2-2,1-2,10,11,0,0,36:57:00,23:03
10/19/2014,49ers,Broncos,22,23,3-13,5-9,1-2,0-0,248,304,62,115,310,419,27-46,22-27,6-53,2-14,18,27,0,0,1,0,1,0,6-62,8-75,1-3,3-3,11,12,0,0,32:01:00,27:59:00
10/20/2014,Texans,Steelers,20,18,4-12,5-14,2-2,0-0,261,252,132,76,393,328,21-32,24-34,1-1,3-16,30,25,2,1,1,0,3,1,4-20,6-38,2-3,2-3,12,12,0,0,27:54:00,32:06:00
10/23/2014,Chargers,Broncos,22,27,4-10,8-13,1-1,0-0,245,286,61,139,306,425,30-41,25-35,2-7,0-0,15,30,0,0,2,0,2,0,7-77,9-71,3-3,4-4,11,10,0,0,29:14:00,30:46:00
10/26/2014,  .  Rams,Chiefs,13,23,3-11,6-12,0-1,0-0,116,215,84,140,200,355,15-25,25-29,7-44,2-8,19,33,0,1,1,0,1,1,8-68,7-51,1-3,2-3,12,11,0,1,24:22:00,35:38:00
10/26/2014,Bears,Patriots,27,32,4-11,7-11,1-3,0-0,231,365,153,122,384,487,21-35,33-38,000003-18,1-11,26,32,1,0,1,0,2,0,5-41,7-38,1-1,4-7,11,10,0,2,27:17:00,32:43:00
10/26/2014,Lions,Falcons,22,22,8-15,4-8,0-0,0-0,325,213,60,78,385,291,24-47,20-27,0-0,2-15,23,26,0,0,1,1,1,1,8-85,5-39,1-3,3-3,9,9,0,0,30:55:00,29:05:00
10/26/2014,Ravens,Bengals,18,19,5-13,8-14,1-3,1-1,187,239,107,111,294,350,17-34,21-28,1-8,2-27,26,34,0,1,2,1,2,2,7-51,6-40,2-4,3-5,11,11,0,0,29:16:00,30:44:00
10/26/2014,Texans,Titans,24,13,7-16,2-12,0-0,1-2,193,290,212,36,405,326,19-35,27-41,5-34,2-9,40,13,0,1,0,1,0,2,4-35,6-61,2-4,2-4,13,13,0,0,35:22:00,24:38:00
10/26/2014,Bills,Jets,12,22,3-12,9-19,0-0,1-1,213,137,67,175,280,312,10-17,20-44,4-25,4-21,32,33,0,2,0,4,0,6,7-49,10-90,4-6,3-3,15,15,0,0,27:43:00,32:17:00
10/26/2014,Vikings,Buccaneers,22,15,6-15,1-12,0-0,2-2,235,159,97,66,332,225,24-42,19-28,1-6,5-12,22,23,0,1,0,1,0,2,6-59,8-52,1-2,1-1,12,12,2,0,30:34:00,29:43:00
10/26/2014,Seahawks,Panthers,19,17,4-11,2-10,0-0,1-2,191,152,119,114,310,266,20-32,12-22,1-8,3-19,26,31,1,1,1,1,2,2,7-41,4-20,0-3,0-3,9,9,0,0,29:00:00,31:00:00
10/26/2014,Dolphins,Jaguars,17,19,5-12,6-15,0-0,2-2,178,201,148,176,326,377,16-29,18-34,3-18,4-20,24,30,0,1,1,2,1,3,7-52,6-37,1-4,0-1,10,12,4,0,27:37:00,32:23:00
10/26/2014,Eagles,Cardinals,27,17,9-20,7-17,1-1,1-1,411,329,110,71,521,400,36-62,20-42,0-0,0-0,25,23,1,1,2,0,3,1,11-103,10-95,0-3,1-2,14,13,0,0,31:10:00,28:50:00
10/26/2014,Raiders,Browns,19,15,6-19,2-12,3-4,0-0,311,267,76,39,387,306,34-56,19-28,4-17,1-8,21,25,2,0,1,0,3,0,8-54,6-30,1-1,2-4,13,13,0,0,34:52:00,25:08:00
10/26/2014,Colts,Steelers,26,34,5-10,8-13,0-0,1-1,385,522,63,117,448,639,26-45,40-49,2-15,0-0,10,32,0,2,2,0,2,2,5-43,10-59,1-3,5-6,13,11,0,2,20:17,39:43:00
10/26/2014,Packers,Saints,23,28,1-7,6-10,1-2,0-1,402,302,89,193,491,495,29-40,27-32,4-24,2-9,19,31,1,1,2,0,3,1,8-84,4-35,1-4,2-6,10,10,0,0,28:21:00,31:39:00
10/27/2014,Washington,Cowboys,19,20,6-14,5-12,1-1,0-1,286,224,123,171,409,395,25-30,21-34,3-13,5-54,31,25,0,2,1,0,1,2,6-45,3-35,2-2,1-2,11,11,0,0,38:12:00,28:37:00
10/30/2014,Saints,Panthers,27,15,7-13,6-14,1-1,0-0,270,122,105,109,375,231,24-34,10-28,4-27,4-29,37,22,1,1,1,1,2,2,4-36,6-67,4-5,1-2,11,11,0,0,35:18:00,24:42:00
11/2/2014,  .  Rams,49ers,13,20,4-12,3-12,0-0,0-0,102,183,91,80,193,263,13-24,22-33,1-3,8-54,27,21,0,2,2,0,2,2,9-83,9-44,1-2,0-2,12,12,0,0,27:34:00,32:26:00
11/2/2014,Jaguars,Bengals,19,23,4-12,6-13,0-0,0-0,233,232,132,191,365,423,22-33,19-31,2-14,2-1,25,34,0,0,1,2,1,2,3-35,6-40,2-4,3-4,13,12,0,0,27:16:00,32:44:00
11/2/2014,Buccaneers,Browns,20,19,4-12,5-14,0-1,1-2,252,274,113,56,365,330,17-33,21-34,2-8,4-26,26,27,0,0,2,2,2,2,4-33,7-44,0-2,1-2,12,13,0,0,30:32:00,29:28:00
11/2/2014,Cardinals,Cowboys,22,18,9-15,3-11,0-0,0-1,237,174,102,92,339,266,22-34,18-33,2-12,1-9,29,25,0,0,1,2,1,2,6-62,5-33,4-4,1-3,11,10,0,2,31:28:00,28:32:00
11/2/2014,Jets,Chiefs,22,23,4-12,8-13,2-5,0-0,225,196,139,113,364,309,24-36,21-31,3-10,1-3,30,24,0,0,0,0,0,0,5-40,3-20,1-2,3-4,9,8,0,0,31:35:00,28:25:00
11/2/2014,Chargers,Dolphins,10,28,3-11,8-14,0-1,0-1,128,309,50,132,178,441,13-26,26-39,4-20,0-0,19,35,1,0,3,0,4,0,7-57,3-25,0-0,3-7,11,11,0,0,23:53,36:07:00
11/2/2014,Washington,Vikings,21,24,6-13,8-15,0-1,0-1,225,252,122,100,347,352,18-28,26-42,5-26,2-16,29,27,0,0,1,0,1,0,6-55,9-60,3-5,3-3,12,11,0,0,29:34:00,30:26:00
11/2/2014,Eagles,Texans,30,15,9-16,5-13,2-2,0-1,293,182,190,118,483,300,24-34,13-27,4-33,4-21,41,28,1,0,3,1,4,1,7-55,9-54,3-3,1-2,12,11,0,2,32:13:00,27:47:00
11/2/2014,Broncos,Patriots,26,29,3-11,6-16,0-4,1-1,429,332,43,66,472,398,34-57,33-53,1-9,1-1,17,25,0,0,2,1,2,1,10-72,9-71,3-4,4-5,15,13,0,1,30:33:00,29:27:00
11/2/2014,Raiders,Seahawks,17,21,5-15,7-18,2-2,0-0,189,177,37,149,226,326,24-41,17-35,1-5,1-2,18,38,1,0,2,0,3,0,5-69,9-65,2-2,2-4,13,13,0,1,24:54:00,35:06:00
11/2/2014,Ravens,Steelers,22,22,3-13,6-14,2-2,1-1,269,321,63,55,332,376,30-45,25-37,4-34,3-19,18,25,1,1,1,0,2,1,10-108,7-67,1-1,3-3,14,13,1,0,28:34:00,31:26:00
11/3/2014,Colts,Giants,22,22,5-15,4-16,0-0,1-2,345,349,98,89,443,438,25-46,27-52,1-9,3-10,24,20,0,1,0,0,0,1,4-30,4-30,1-2,3-3,15,15,0,0,33:03:00,26:57:00
11/6/2014,Browns,Bengals,21,11,7-16,3-17,0-0,1-1,198,79,170,86,368,165,15-23,13-39,0-0,2-14,52,22,1,1,0,3,1,4,6-62,7-55,3-4,0-1,12,14,0,0,35:49:00,24:11:00
11/9/2014,Giants,Seahawks,20,27,6-12,7-12,0-1,1-1,270,160,54,350,510___,510,29-44,10-17,2-13,2-12,17,45,1,1,1,2,2,3,4-35,6-50,2-2,5-7,11,11,0,0,26:48:00,33:12:00
11/9/2014,Chiefs,Bills,16,21,3-13,7-16,1-1,0-1,151,253,127,111,278,364,17-29,29-48,6-26,1-6,24,22,1,3,0,0,1,3,3-19,6-44,1-2,0-4,13,12,0,0,29:18:00,30:42:00
11/9/2014,Dolphins,Lions,20,19,5-14,3-12,0-0,2-3,178,288,50,63,228,351,27-38,27-42,3-29,3-19,19,19,1,0,1,1,2,1,5-44,10-98,1-4,1-3,11,11,0,0,28:26:00,31:34:00
11/9/2014,49ers,Saints,21,23,6-15,8-18,1-1,2-2,186,287,144,136,330,423,14-32,28-47,4-24,2-5,32,31,1,1,0,2,1,3,2-15,6-43,3-4,2-2,14,14,0,0,33:46:00,36:00:00
11/9/2014,Steelers,Jets,22,15,6-11,6-15,0-1,0-0,326,125,36,150,362,275,30-43,10-18,2-17,4-7,17,36,2,0,2,0,4,0,3-20,9-75,0-3,1-3,10,11,0,0,29:27:00,30:33:00
11/9/2014,Falcons,Buccaneers,19,23,6-12,12-17,0-0,0-1,212,281,110,92,322,373,20-31,27-43,1-7,4-20,28,23,0,1,0,2,0,3,5-30,10-79,2-4,1-2,10,9,0,0,29:48:00,30:12:00
11/9/2014,Cowboys,Jaguars,16,20,4-13,4-14,0-0,2-4,248,262,151,71,399,333,21-28,22-37,1-6,4-28,30,24,1,2,0,1,1,3,9-65,2-19,1-1,1-2,14,13,0,0,31:32:00,28:28:00
11/9/2014,Titans,Ravens,14,18,4-12,4-13,0-0,1-1,143,161,67,151,210,312,16-27,16-27,5-36,1-8,22,34,1,0,1,0,2,0,9-67,5-40,1-2,2-3,11,12,0,0,29:13:00,30:47:00
11/9/2014,Broncos,Raiders,25,10,7-15,5-18,1-1,0-0,353,192,118,30,471,222,33-49,30-47,0-0,0-0,27,15,0,1,2,2,2,3,12-95,4-37,2-4,2-2,15,15,0,0,32:22:00,27:38:00
11/9/2014,Rams,Cardinals,16,21,1-10,6-15,1-2,0-0,174,307,70,28,244,335,17-30,28-41,6-42,3-19,22,22,1,0,2,1,3,1,8-80,5-35,1-1,1-2,14,12,0,4,26:40:00,33:20:00
11/9/2014,Bears,Packers,21,21,3-12,6-13,0-4,2-2,256,319,55,132,311,451,23-40,19-32,4-27,0-0,24,32,1,1,2,0,3,1,11-163,5-50,0-2,3-6,14,13,1,2,30:19:00,29:41:00
11/10/2014,Panthers,Eagles,21,17,10-20,5-15,0-1,0-1,215,328,102,37,317,365,25-40,20-38,9-91,1-4,32,23,2,0,3,0,5,0,4-30,5-50,1-1,4-4,16,15,0,3,38:05:00,21:55
11/13/2014,  .  Bills,Dolphins,13,24,6-15,4-9,0-2,0-0,183,205,54,125,237,330,22-39,26-34,2-10,5-35,19,24,0,2,0,0,0,2,7-70,4-30,0-2,2-6,10,10,0,0,27:38:00,32:22:00
11/16/2014,Vikings,Bears,10,24,2-11,10-17,2-2,2-3,147,330,96,138,243,468,18-28,31-43,2-11,0-0,16,31,0,0,1,2,1,2,2-18,7-60,1-2,1-2,10,10,0,0,21:22,38:38:00
11/16/2014,Texans,Browns,29,24,7-18,3-15,1-1,0-2,211,310,213,65,424,375,20-30,20-50,0-0,3-20,54,23,0,1,1,1,1,2,5-55,8-67,1-2,0-2,13,13,0,0,33:53:00,26:07:00
11/16/2014,Seahawks,Chiefs,25,20,5-12,2-6,0-3,0-0,168,108,204,190,372,298,20-32,11-16,2-10,0-0,37,30,0,2,0,0,0,2,8-50,3-6,2-5,3-4,9,9,0,0,35:57:00,24:03:00
11/16/2014,Broncos,Rams,21,16,4-12,6-17,0-3,0-0,369,206,28,131,397,337,34-54,20-29,2-20,3-14,10,33,0,0,2,0,2,0,8-62,3-25,0-0,0-3,13,12,0,0,24:10:00,35:50:00
11/16/2014,Bengals,Saints,22,24,9-13,8-13,0-0,0-1,219,255,186,75,405,330,16-22,33-41,1-1,0-0,36,26,0,1,0,0,0,1,4-33,5-34,2-3,1-3,8,7,0,0,29:14:00,30:46:00
11/16/2014,49ers,Giants,20,17,6-14,6-15,0-1,0-3,185,265,148,65,333,330,15-30,22-45,1-8,2-15,37,21,1,0,0,5,1,5,4-35,3-54,0-4,1-3,12,12,0,0,34:59:00,25:01:00
11/16/2014,Buccaneers,Washington,12,20,3-10,4-13,0-0,1-1,281,167,48,155,329,322,15-23,23-32,2-7,6-40,21,31,1,1,0,2,1,3,11-101,9-67,0-1,0-1,9,11,2,0,25:49:00,34:11:00
11/16/2014,Falcons,Panthers,22,22,5-15,3-13,0-0,0-0,260,285,86,106,346,391,31-45,23-37,2-8,2-7,27,25,1,0,0,2,1,2,5-58,1-15,1-3,0-1,13,14,0,0,31:58:00,28:02:00
11/16/2014,Raiders,Chargers,9,18,3-15,4-15,1-1,0-0,162,180,71,120,233,300,16-34,22-34,2-10,2-13,19,32,1,0,0,0,1,0,8-41,6-40,0-1,0-1,13,13,0,0,25:14:00,34:46:00
11/16/2014,Eagles,Packers,22,25,5-15,8-14,2-3,0-0,320,365,109,110,429,475,26-44,24-38,3-26,1-2,31,25,2,0,2,0,4,0,6-53,4-52,1-4,2-4,13,10,0,5,27:18:00,32:42:00
11/16/2014,Lions,Cardinals,11,18,5-15,8-14,0-1,0-0,164,306,98,46,262,352,18-30,21-32,4-19,0-0,19,26,0,0,1,2,1,2,9-80,4-35,0-1,1-2,10,11,0,0,29:17:00,30:43:00
11/16/2014,Patriots,Colts,33,17,9-11,5-13,0-0,1-3,257,303,246,19,503,322,19-30,23-39,0-0,1-00,44,16,0,0,2,1,2,1,5-53,4-27,5-5,2-3,11,10,0,0,34:21:00,25:39:00
11/17/2014,Steelers,Titans,29,14,7-13,3-8,0-0,0-0,180,263,206,49,386,312,21-32,15-24,5-27,0-0,36,15,0,0,1,1,1,1,4-39,1-10,2-4,2-3,9,9,2,0,39:49:00,20:11
11/20/2014,Chiefs,Raiders,16,18,2-14,8-16,0-1,1-1,217,172,96,179,313,351,20-36,18-35,2-17,1-2,24,30,0,1,0,0,0,1,7-59,7-60,1-3,2-2,12,12,0,0,29:56:00,30:04:00
11/23/2014,Browns,Falcons,29,21,4-10,9-16,0-0,0-0,313,252,162,63,475,315,23-41,27-43,1-9,3-21,29,23,0,1,3,1,3,2,5-30,7-40,1-6,2-2,11,10,0,0,30:37:00,29:23:00
11/23/2014,Buccaneers,Bears,17,12,7-17,4-16,0-1,0-0,301,112,66,92,367,204,25-48,17-27,5-40,3-18,22,26,2,1,2,0,4,1,9-87,6-45,1-3,3-3,15,15,0,0,30:10:00,29:50:00
11/23/2014,Jaguars,Colts,11,24,3-12,9-17,0-1,0-0,114,214,80,175,194,389,15-27,21-32,4-32,5-39,23,35,1,3,1,0,2,3,6-43,6-54,0-2,1-5,12,12,0,0,25:55:00,34:05:00
11/23/2014,Packers,Vikings,24,20,6-11,5-13,0-0,1-1,207,196,155,112,362,308,19-29,21-37,1-2,2-14,32,25,0,0,0,1,0,1,8-75,7-77,3-3,1-1,10,9,0,0,31:45:00,28:15:00
11/23/2014,Lions,Patriots,21,29,5-17,6-14,2-3,1-1,244,349,91,90,335,439,18-46,38-53,2-20,0-0,25,20,0,0,1,1,1,1,9-54,11-89,0-1,4-6,12,12,0,0,30:11:00,29:49:00
11/23/2014,Titans,Eagles,16,26,2-12,10-19,1-2,0-0,299,298,52,164,351,462,20-39,30-43,5-46,2-9,19,38,2,0,1,2,3,2,7-56,9-69,2-4,3-7,16,15,0,1,26:48:00,33:12:00
11/23/2014,Bengals,Texans,24,18,11-20,4-14,0-1,2-3,233,184,139,64,372,248,24-35,21-45,0-0,1-5,43,19,0,0,1,1,1,1,6-60,3-15,2-4,0-3,11,10,0,2,39:10:00,20:50
11/23/2014,Rams,Chargers,16,19,6-14,4-12,1-1,0-0,210,282,107,128,317,410,19-36,29-35,1-7,3-9,24,22,1,2,2,1,3,3,9-90,8-85,2-4,0-2,12,11,2,2,28:51:00,31:09:00
11/23/2014,Cardinals,Seahawks,12,16,3-12,5-13,0-0,0-0,140,169,64,124,204,293,14-26,17-22,3-9,7-42,20,29,0,0,1,0,1,0,3-25,7-74,0-1,1-5,10,11,0,0,24:33:00,35:27:00
11/23/2014,Dolphins,Broncos,25,29,4-8,9-13,1-1,1-1,216,249,97,201,313,450,26-36,28-35,1-12,1-8,21,35,0,1,1,0,1,1,6-50,9-98,5-5,5-8,10,9,0,0,25:43:00,34:17:00
11/23/2014,Washington,49ers,12,16,2-13,5-13,0-0,2-2,77,246,136,66,213,312,11-20,20-29,5-29,2-10,27,29,1,2,0,1,1,3,7-53,5-47,1-2,1-2,12,13,0,0,29:55:00,30:05:00
11/23/2014,Cowboys,Giants,18,27,4-10,11-16,0-0,0-1,266,328,119,89,385,417,18-26,29-40,2-9,2-10,25,32,1,0,0,1,1,1,7-63,5-30,2-2,3-4,11,11,0,0,24:53:00,35:07:00
11/24/2014,Jets,Bills,11,21,3-15,7-13,1-1,0-1,126,220,92,116,218,336,17-31,24-32,7-39,1-10,19,29,0,0,1,0,1,0,9-60,4-24,0-1,3-3,12,10,0,1,29:06:00,30:54:00
11/24/2014,Ravens,Saints,23,26,9-13,5-12,0-0,0-1,234,399,215,126,449,525,18-24,35-45,1-9,4-21,32,21,1,0,0,1,1,1,6-42,5-50,2-4,2-5,10,10,2,0,30:15:00,29:45:00
11/27/2014,Bears,Lions,18,28,5-12,5-12,0-0,1-2,256,383,13,91,269,474,31-48,34-45,3-24,2-7,8,23,0,1,2,0,2,1,5-41,5-38,2-4,3-4,12,11,0,0,26:35:00,33:25:00
11/27/2014,Eagles,Cowboys,26,16,8-15,4-12,0-0,0-1,208,174,256,93,464,267,20-29,18-29,1-9,4-25,45,25,1,1,0,2,1,3,4-20,6-42,1-5,1-2,12,12,0,0,30:25:00,29:35:00
11/27/2014,Seahawks,49ers,16,16,5-14,4-11,0-1,0-0,222,100,157,64,379,164,15-22,16-29,4-14,4-21,34,18,0,1,0,2,0,3,14-105,3-20,1-5,0-1,10,10,0,0,35:19:00,24:41:00
11/30/2014,Chargers,Ravens,31,24,9-11,7-12,0-0,0-0,376,225,64,125,350___,350,34-45,19-31,2-7,0-0,18,32,1,0,1,0,2,0,8-91,14-98,3-5,3-7,9,10,0,0,29:49:00,30:11:00
11/30/2014,Browns,Bills,19,15,3-12,2-15,0-1,2-2,241,181,74,106,315,287,23-38,17-31,2-14,1-9,26,30,1,0,2,2,3,2,10-76,6-45,1-3,1-5,14,13,0,2,29:05:00,30:55:00
11/30/2014,Washington,Colts,24,19,5-15,5-8,0-2,0-0,341,361,84,126,425,487,31-47,19-27,6-51,1-9,21,21,1,2,0,1,1,3,10-78,10-94,2-5,1-1,14,13,0,1,36:05:00,23:55
11/30/2014,Raiders,Rams,17,17,4-18,1-8,0-1,0-0,183,176,61,172,244,348,29-48,13-22,6-47,1-7,21,26,2,0,3,0,5,0,8-73,8-60,0-0,4-5,15,14,0,2,36:56:00,23:04
11/30/2014,Panthers,Vikings,23,12,7-16,4-11,1-1,0-0,170,118,178,92,348,210,18-35,15-21,4-24,3-20,33,24,0,0,1,0,1,0,4-35,5-25,0-2,2-2,12,9,0,2,35:48:00,24:12:00
11/30/2014,Saints,Steelers,20,36,4-10,6-14,0-0,0-1,250,435,143,103,393,538,19-27,32-58,1-7,1-00,26,23,0,0,0,2,0,2,11-77,5-28,4-4,3-4,11,12,0,0,26:01:00,33:59:00
11/30/2014,Bengals,Buccaneers,19,14,5-11,2-11,0-0,0-1,176,188,112,75,288,263,20-28,15-29,2-11,1-2,28,25,0,0,3,1,3,1,10-73,13-94,2-2,1-3,12,12,0,0,30:37:00,29:23:00
11/30/2014,Giants,Jaguars,22,18,7-15,3-12,0-0,0-0,213,140,116,118,329,258,24-34,21-35,4-34,7-54,35,22,3,0,0,0,3,0,6-40,7-49,3-4,0-2,13,12,0,4,34:39:00,25:21:00
11/30/2014,Titans,Texans,19,24,3-9,11-17,0-0,1-1,237,358,83,99,320,457,19-31,24-33,3-38,0-0,22,36,1,1,3,0,4,1,6-66,5-40,0-1,4-5,12,13,2,0,26:44:00,33:16:00
11/30/2014,Cardinals,Falcons,18,22,1-7,7-16,0-0,1-1,294,358,35,142,329,500,24-39,30-41,0-0,1-3,11,34,1,0,2,1,3,1,5-34,9-76,1-1,1-5,10,12,2,0,22:57,37:03:00
11/30/2014,Patriots,Packers,20,24,4-10,10-17,1-1,0-0,236,348,84,130,320,478,22-35,24-38,1-9,3-20,18,29,0,0,0,0,0,0,4-25,4-22,3-3,0-4,9,9,0,0,23:25,36:35:00
11/30/2014,Broncos,Chiefs,21,11,9-21,1-9,2-2,1-2,174,110,214,41,388,151,17-34,15-23,1-5,6-43,45,15,1,2,0,1,1,3,5-32,5-35,1-7,1-1,13,12,0,0,38:47:00,21:13
12/1/2014,Dolphins,Jets,16,18,5-13,7-15,0-0,0-0,217,49,74,277,291,326,25-35,7-13,2-18,2-16,18,49,0,0,1,1,1,1,3-20,7-57,1-2,0-1,11,10,0,0,27:25:00,32:35:00
12/4/2014,Cowboys,Bears,21,23,7-14,2-10,2-2,3-3,203,341,194,35,397,376,21-26,32-46,1-2,0-0,35,15,0,1,0,1,0,2,8-97,9-54,4-6,3-4,10,11,0,0,32:28:00,27:32:00
12/7/2014,Steelers,Bengals,25,16,8-16,3-11,0-0,0-1,350,322,193,86,543,408,25-39,25-35,0-0,3-5,31,21,0,2,0,0,0,2,3-20,7-54,3-4,1-1,14,14,0,0,32:45:00,27:15:00
12/7/2014,Colts,Browns,23,14,5-16,4-15,1-1,0-0,269,133,93,115,362,248,24-53,13-30,3-25,1-3,20,32,2,0,2,2,4,2,6-40,7-85,2-3,1-2,17,15,0,4,28:04:00,31:56:00
12/7/2014,Buccaneers,Lions,15,22,4-14,7-15,0-1,0-2,207,294,26,113,233,407,20-39,26-34,6-43,4-17,14,31,1,1,2,0,3,1,5-50,9-122,1-3,4-5,13,13,0,0,23:25,36:35:00
12/7/2014,Giants,Titans,19,12,8-18,2-13,0-0,1-3,260,146,142,61,402,207,26-43,23-35,0-0,8-60,30,14,0,1,1,2,1,3,7-70,5-39,1-5,0-1,13,13,2,2,34:43:00,25:17:00
12/7/2014,Ravens,Dolphins,26,16,5-12,4-12,1-1,0-1,264,186,183,63,447,249,25-33,23-33,1-5,6-41,31,16,0,0,1,0,1,0,7-36,6-30,4-5,1-2,10,10,0,0,30:18:00,29:42:00
12/7/2014,Jets,Vikings,19,19,8-17,6-12,0-0,0-0,242,297,168,114,410,411,18-29,19-27,3-12,3-12,42,28,1,1,1,1,2,2,4-40,6-70,0-5,0-1,12,12,0,3,35:52:00,28:47:00
12/7/2014,Panthers,Saints,24,18,7-15,5-14,0-0,1-2,226,218,271,92,497,310,21-33,29-49,0-0,2-17,40,17,0,1,0,1,0,2,6-55,4-30,3-5,1-3,12,12,0,0,36:00:00,24:00:00
12/7/2014,Rams,Washington,19,13,6-12,3-12,0-0,0-3,198,179,131,27,329,206,16-22,23-36,4-15,7-53,30,12,0,0,0,2,0,2,11-98,5-51,1-3,0-0,10,10,1,0,32:49:00,27:11:00
12/7/2014,Texans,Jaguars,19,17,3-14,5-15,2-2,0-2,135,188,169,74,304,262,13-19,20-40,1-00,4-17,43,22,0,0,0,1,0,1,7-64,6-40,3-3,1-3,11,11,0,0,32:29:00,27:31:00
12/7/2014,Bills,Broncos,24,15,9-16,4-10,2-3,0-0,341,173,74,133,415,306,38-57,14-20,4-14,0-0,16,29,1,1,2,2,3,3,11-98,5-45,2-3,3-3,11,11,0,0,33:29:00,26:31:00
12/7/2014,Chiefs,Cardinals,19,18,6-14,6-15,0-2,0-0,264,225,126,141,390,366,26-39,15-30,5-29,2-14,17,33,1,0,1,0,2,0,9-75,6-40,1-2,1-5,11,11,0,0,29:59:00,30:01:00
12/7/2014,49ers,Raiders,18,19,3-11,6-13,1-1,0-1,151,245,97,85,248,330,18-33,22-28,5-23,1-9,18,31,0,0,2,0,2,0,7-50,10-84,1-2,3-4,11,11,0,0,27:05:00,32:55:00
12/7/2014,Seahawks,Eagles,28,9,7-16,2-11,0-1,1-1,252,82,188,57,440,139,22-37,10-20,2-11,3-14,46,22,2,1,0,1,2,2,8-67,4-69,1-1,1-1,13,13,0,0,41:56:00,18:04
