date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
12/2/2007,Seahawks,Eagles,16,17,15-Jun,19-Jul,0-1,0-2,176,219,135,144,311,363,19-34,19-42,11-Feb,1-Jan,29,29,1,0,1,4,2,4,25-Feb,0-0,2-Feb,0-3,17,16,0,0,29:32:00,30:28:00
12/2/2007,Bills,Washington,15,22,13-May,17-Aug,0-0,0-0,257,202,100,79,357,281,22-36,21-37,0-0,14-Apr,20,29,1,1,0,1,1,2,8-101,Apr-34,0-3,4-Jan,12,10,0,0,27:04:00,32:56:00
12/2/2007,49ers,Panthers,12,20,11-Mar,18-Sep,0-1,0-0,136,157,59,166,195,323,14-29,17-26,Jun-35,12-Feb,17,44,2,0,4,2,6,2,Jul-55,Jul-65,1-Jan,5-Mar,14,15,0,2,21:38,38:22:00
12/2/2007,Broncos,Raiders,14,20,15-Jul,15-Jun,0-1,0-2,206,197,86,175,292,372,16-32,18-28,8-Jan,0-0,29,41,2,1,2,0,4,1,25-May,20-Mar,4-Feb,5-Apr,13,12,0,0,25:40:00,34:20:00
12/2/2007,Browns,Cardinals,21,18,11-Apr,12-Apr,0-1,0-0,295,169,84,133,379,302,21-41,18-30,9-Jan,0-0,21,27,2,0,2,1,4,1,Oct-77,Nov-75,4-Feb,4-Feb,13,10,0,2,29:57:00,30:03:00
12/2/2007,Giants,Bears,24,18,12-May,19-Jun,1-Jan,1-Jan,181,244,175,68,356,312,16-27,25-46,14-Feb,Jun-52,37,23,2,0,2,0,4,0,10-Feb,Oct-71,4-Mar,4-Jan,12,14,0,0,30:36:00,29:24:00
12/2/2007,Buccaneers,Saints,24,13,13-May,11-May,1-Jan,0-0,294,162,172,84,466,246,29-37,17-23,19-Mar,17-Mar,26,21,0,1,1,0,1,1,Jul-55,Jun-40,4-Feb,1-Jan,10,12,0,2,34:46:00,25:14:00
12/2/2007,Bengals,Steelers,15,20,18-Aug,14-Jul,0-3,0-0,175,184,74,101,249,285,17-44,21-32,8-Jan,0-0,23,35,1,2,0,2,1,4,Aug-45,Jul-37,3-Jan,4-Mar,13,13,0,0,25:53:00,34:07:00
12/3/2007,Patriots,Ravens,21,20,12-Feb,11-Mar,2-Feb,1-Jan,236,210,90,166,326,376,18-38,15-23,21-Mar,0-0,24,37,0,1,1,1,1,2,30-Apr,13-100,4-Mar,4-Mar,11,11,0,0,27:06:00,32:54:00
12/6/2007,Bears,Washington,22,15,16-May,15-Jun,1-Jan,0-0,296,314,60,31,356,345,29-51,25-36,13-Feb,10-Jan,24,24,0,1,2,0,2,1,Sep-49,Jul-48,4-Jan,4-Feb,13,14,0,0,31:19:00,28:41:00
12/9/2007,Dolphins,Bills,18,20,16-Apr,12-Apr,3-Jan,0-0,220,165,65,224,285,389,23-44,23-Nov,27-May,0-0,21,40,3,1,2,0,5,1,Jun-55,Aug-64,2-Jan,2-Feb,14,15,0,2,29:30:00,30:30:00
12/9/2007,Rams,Bengals,10,18,13-Mar,15-Jul,2-Feb,0-0,153,178,88,192,241,370,17-28,21-29,0-0,11-Jan,24,36,1,0,1,2,2,2,Apr-53,20-Apr,0-1,4-Jan,12,12,2,0,26:35:00,33:25:00
12/9/2007,Cowboys,Lions,25,25,10-Apr,14-Jul,2-Feb,0-0,281,238,87,152,368,390,35-44,22-36,21-Mar,10-Jan,16,32,1,0,0,0,1,0,23-Mar,Jul-35,4-Mar,5-Feb,9,11,0,0,27:35:00,32:25:00
12/9/2007,Raiders,Packers,10,21,13-Mar,12-Jun,3-Jan,0-1,148,266,85,179,233,445,23-Dec,15-23,0-0,0-0,28,36,1,0,2,1,3,1,Sep-62,Sep-84,0-0,2-Feb,12,13,0,3,26:46:00,33:14:00
12/9/2007,Chargers,Titans,20,13,18-Jun,17-Jun,1-Jan,0-0,193,109,148,131,341,240,21-42,14-24,May-35,10-Feb,30,37,0,0,3,2,3,2,30-Apr,21-Apr,4-Mar,3-Feb,17,14,0,0,31:18:00,36:13:00
12/9/2007,Giants,Eagles,15,18,15-Jun,13-Feb,0-0,3-Feb,207,165,111,141,318,306,17-31,20-31,12-Feb,14-Mar,27,28,2,1,0,0,2,1,15-Mar,Jul-41,0-3,2-Jan,14,12,0,0,27:31:00,32:29:00
12/9/2007,Panthers,Jaguars,10,24,12-Feb,17-Sep,3-Jan,2-Jan,99,249,50,178,149,427,16-38,21-37,6-Jan,0-0,15,38,1,1,1,0,2,1,May-50,Jun-40,0-1,4-Jan,11,12,0,2,21:02,38:58:00
12/9/2007,Buccaneers,Texans,16,18,13-Mar,17-Oct,0-2,0-0,234,186,71,71,305,257,25-38,27-36,Apr-32,23-Mar,17,27,2,2,0,0,2,2,25-Apr,May-35,3-Feb,4-Mar,13,13,0,1,24:54:00,35:06:00
12/9/2007,Vikings,49ers,11,17,14-May,16-Aug,0-0,2-Jan,163,209,117,73,280,282,16-25,29-46,0-0,17-Mar,31,20,1,4,0,1,1,5,25-Mar,Jul-35,1-Jan,2-Jan,14,13,2,0,28:13:00,31:47:00
12/9/2007,Cardinals,Seahawks,23,21,10-Mar,12-Apr,2-Jan,1-Jan,305,269,50,80,355,349,28-46,22-33,May-32,3-Jan,16,28,0,0,5,0,5,0,Jul-55,23-May,3-Mar,5-Apr,14,13,0,2,30:37:00,29:23:00
12/9/2007,Chiefs,Broncos,7,23,13-Jan,9-Feb,3-Mar,0-0,113,238,16,215,129,453,15-29,20-27,19-May,6-Jan,17,34,2,0,1,0,3,0,Jul-34,Apr-35,1-Jan,7-May,14,14,0,0,25:33:00,34:27:00
12/9/2007,Steelers,Patriots,19,21,14-May,11-Apr,4-Feb,1-Jan,168,399,181,22,349,421,19-32,32-46,19-Mar,0-0,32,9,1,0,0,0,1,0,Jun-49,20-Mar,0-3,4-Feb,10,9,0,0,34:43:00,25:17:00
12/9/2007,Browns,Jets,18,26,12-May,12-Feb,1-Jan,2-Feb,185,268,152,119,337,387,16-29,24-41,0-0,18-Apr,29,30,0,0,1,2,1,2,29-Apr,9-Feb,2-Feb,4-Jan,11,13,0,0,27:59:00,32:01:00
12/9/2007,Colts,Ravens,16,19,10-May,13-Jun,0-0,4-Feb,275,145,59,98,334,243,16-22,22-30,0-0,20-Apr,27,32,0,2,0,3,0,5,Jul-82,15-Feb,3-Mar,4-Feb,12,12,0,1,26:51:00,33:09:00
12/10/2007,Saints,Falcons,23,13,17-Oct,12-Feb,2-Jan,4-Feb,328,286,145,37,473,323,28-41,23-40,0-0,12-Mar,30,16,1,0,0,1,1,1,20-Mar,Apr-40,4-Feb,1-Jan,11,11,2,0,35:27:00,24:33:00
12/13/2007,Broncos,Texans,20,21,12-Apr,11-Jun,0-3,0-0,236,200,72,158,308,358,27-39,16-27,18-May,0-0,20,31,0,0,0,1,0,1,25-May,15-Mar,2-Jan,4-Apr,10,10,0,0,29:34:00,30:26:00
12/15/2007,Bengals,49ers,15,22,10-Mar,15-Sep,2-Jan,0-1,252,181,61,156,313,337,19-31,21-28,0-0,16-Feb,19,37,0,0,0,0,0,0,15-Jan,15-Mar,0-2,4-Feb,8,8,0,0,24:01:00,35:59:00
12/16/2007,  .  Jets,Patriots,13,16,14-Mar,16-Jun,3-Jan,1-Jan,144,134,90,131,234,265,25-40,14-27,May-40,6-Jan,17,35,1,0,1,1,2,1,Jun-42,Jun-48,0-4,3-Jan,12,11,1,2,26:23:00,33:37:00
12/16/2007,Bills,Browns,11,16,16-Mar,14-Apr,5-Feb,0-1,124,130,108,174,232,304,13-33,24-Sep,0-0,7-Jan,32,37,0,0,0,0,0,0,15-Feb,15-Feb,0-1,0-1,12,11,0,0,28:13:00,31:47:00
12/16/2007,Titans,Chiefs,19,17,11-Mar,17-Nov,0-0,1-Jan,179,217,148,89,327,306,16-26,25-43,12-Jan,0-0,36,21,0,1,0,2,0,3,May-35,Aug-61,5-Jan,3-Feb,10,10,0,0,30:42:00,29:18:00
12/16/2007,Packers,Rams,17,21,11-May,15-Jun,0-0,3-Jan,225,191,52,173,277,364,19-30,20-39,0-0,28-Apr,23,31,1,0,2,2,3,2,Jun-35,13-93,3-Feb,1-Jan,12,12,0,0,23:36,36:24:00
12/16/2007,Ravens,Dolphins,21,21,18-Sep,19-Oct,0-0,1-Jan,182,288,163,72,345,360,15-30,23-39,26-Apr,27-May,36,29,0,0,1,0,1,0,5-Jan,25-Apr,3-Jan,4-Jan,11,11,0,0,31:13:00,35:33:00
12/16/2007,Cardinals,Saints,17,24,11-Mar,9-Apr,2-Feb,1-Jan,214,307,103,114,317,421,19-30,26-30,19-Feb,8-Jan,22,29,1,2,1,0,2,2,Oct-78,15-Mar,4-Mar,4-Mar,10,10,0,0,28:08:00,31:52:00
12/16/2007,Jaguars,Steelers,25,13,14-May,13-May,3-Mar,0-1,197,102,224,115,421,217,17-33,15-32,0-0,May-40,42,18,0,0,1,0,1,0,10-Jan,Apr-34,5-Apr,3-Mar,12,12,0,0,37:39:00,22:21
12/16/2007,Falcons,Buccaneers,5,21,0-9,19-Sep,0-0,2-Feb,27,95,106,190,133,285,15-Apr,15-25,7-Jan,14-Feb,20,48,2,0,2,1,4,1,May-48,May-44,0-1,5-Feb,11,14,0,3,17:01,42:59:00
12/16/2007,Seahawks,Panthers,18,15,12-Mar,18-Sep,0-0,0-1,238,208,44,114,282,322,27-41,19-27,Mar-36,0-0,14,38,1,0,0,0,1,0,15-Mar,May-54,2-Jan,0-1,12,11,0,0,24:38:00,35:22:00
12/16/2007,Colts,Raiders,20,18,13-May,16-Jul,0-2,3-Jan,264,104,58,149,322,253,22-39,15-29,12-Mar,0-0,20,39,0,0,1,0,1,0,30-Mar,Jun-47,4-Jan,3-Feb,10,10,1,0,26:14:00,33:46:00
12/16/2007,Eagles,Cowboys,20,11,16-May,13-Jan,0-0,1-Jan,181,187,134,53,315,240,23-41,13-36,27-Apr,27-Apr,27,15,1,0,0,3,1,3,Apr-35,Jun-45,3-Jan,0-2,12,12,0,0,33:57:00,26:03:00
12/16/2007,Lions,Chargers,19,26,9-Apr,18-Nov,0-1,0-1,302,142,26,274,328,416,26-47,14-22,0-0,0-0,9,53,1,0,5,0,6,0,Jun-38,25-May,2-Feb,8-May,12,14,0,2,18:28,41:32:00
12/16/2007,Washington,Giants,14,20,15-Mar,20-May,0-0,5-Feb,156,168,153,139,309,307,25-Aug,18-53,10-Feb,16-Feb,35,28,0,1,0,0,0,1,Apr-35,Mar-35,4-Feb,2-Jan,16,14,0,0,28:55:00,31:05:00
12/17/2007,Bears,Vikings,11,21,14-Jan,14-May,2-Jan,1-Jan,177,236,32,136,209,372,22-38,18-29,7-Jan,13-Feb,17,34,0,1,1,3,1,4,Nov-95,30-Apr,2-Jan,2-Feb,14,16,0,0,24:15:00,35:45:00
12/20/2007,Steelers,Rams,24,17,10-Apr,14-Jul,1-Jan,0-2,259,226,166,90,425,316,17-21,21-42,Apr-34,9-Jan,37,15,0,0,0,2,0,2,Feb-36,20-Mar,5-Mar,2-Feb,10,10,2,0,36:16:00,23:44
12/22/2007,Cowboys,Panthers,25,12,17-Jul,11-Feb,3-Mar,1-Jan,257,147,148,69,405,216,28-42,15-28,0-0,May-35,37,14,0,0,1,1,1,1,May-39,15-Mar,3-Feb,3-Jan,11,10,0,0,39:00:00,21:00
12/23/2007,  .  Packers,Bears,13,14,12-Mar,15-Jun,3-Jan,3-Feb,149,104,125,136,274,240,17-32,15-Sep,4-Jan,0-0,21,44,0,0,2,0,2,0,10-Jan,30-Jun,0-2,5-Feb,12,11,0,3,26:27:00,33:33:00
12/23/2007,  .  Raiders,Jaguars,13,26,15-Mar,11-Jul,2-Jan,0-0,105,236,110,201,215,437,13-31,16-26,24-Apr,17-Feb,30,28,1,1,3,1,4,2,Nov-88,Jun-42,1-Jan,6-May,13,13,0,0,32:48:00,27:12:00
12/23/2007,  .  Ravens,Seahawks,13,21,15-Apr,14-Apr,2-Feb,0-1,187,192,106,144,293,336,16-33,19-29,12-Feb,10-Feb,27,36,3,0,0,2,3,2,Jun-69,0-0,1-Jan,4-Jan,14,14,0,2,27:24:00,32:36:00
12/23/2007,Giants,Bills,17,16,14-Jun,9-Jan,0-2,0-1,94,127,289,117,383,244,15-Jul,26-Sep,17-Feb,Mar-34,47,28,2,1,2,3,4,4,25-Apr,Jun-45,4-Jan,3-Mar,15,16,4,0,34:05:00,25:55:00
12/23/2007,Browns,Bengals,25,15,14-Aug,12-May,4-Jan,0-0,244,115,136,155,380,270,29-48,21-Nov,7-Jan,0-0,26,33,0,1,4,2,4,3,Apr-33,Apr-34,5-Feb,3-Feb,13,12,0,0,33:06:00,26:54:00
12/23/2007,Chiefs,Lions,25,12,14-May,11-Mar,2-Jan,0-0,344,99,63,137,407,236,33-48,16-Sep,30-Apr,16-Feb,18,32,0,0,1,1,1,1,Jun-46,20-Apr,3-Mar,2-Jan,12,12,0,2,32:05:00,27:55:00
12/23/2007,Texans,Colts,18,33,8-Mar,11-Jun,1-Jan,1-Jan,233,338,66,120,299,458,22-36,31-40,0-0,2-Jan,19,31,0,1,3,0,3,1,Jun-55,May-40,3-Feb,6-May,10,11,0,0,24:15:00,35:45:00
12/23/2007,Eagles,Saints,24,22,13-Aug,12-Mar,0-1,2-Jan,251,276,184,70,435,346,24-35,27-42,12-Mar,8-Jan,28,21,1,0,0,1,1,1,29-Apr,Jun-64,3-Feb,4-Feb,11,13,1,0,31:48:00,28:12:00
12/23/2007,Falcons,Cardinals,21,24,15-Jun,16-Jun,1-Jan,1-Jan,303,369,102,68,405,437,28-42,35-52,12-Feb,0-0,23,28,0,0,1,0,1,0,Oct-74,Apr-57,5-Feb,6-Mar,12,14,0,0,28:21:00,37:09:00
12/23/2007,Buccaneers,49ers,20,11,19-Jul,14-Apr,3-Jan,0-0,367,116,67,97,434,213,30-52,24-Nov,14-Apr,7-Feb,24,29,1,1,1,1,2,2,Aug-56,Aug-72,3-Jan,1-Jan,14,16,0,0,34:29:00,25:31:00
12/23/2007,Jets,Titans,14,17,16-Jun,14-Jul,2-Jan,0-0,228,146,68,127,296,273,26-32,22-Dec,Jun-36,20-Mar,24,36,0,1,2,1,2,2,Apr-35,May-39,2-Jan,1-Jan,10,11,0,0,30:11:00,29:49:00
12/23/2007,Dolphins,Patriots,15,19,16-Apr,14-Jul,0-2,0-1,133,204,108,196,241,400,18-41,18-33,Jul-38,11-Mar,22,25,0,2,0,2,0,4,Apr-32,18-Feb,0-2,2-Feb,13,13,0,0,31:44:00,28:16:00
12/23/2007,Washington,Vikings,19,23,14-Jun,10-Apr,0-2,0-1,261,212,106,87,367,299,23-30,25-41,8-Feb,8-Jan,32,25,0,1,0,2,0,3,Jul-52,Jun-40,4-Feb,3-Mar,13,13,0,0,30:44:00,29:16:00
12/24/2007,Broncos,Chargers,12,18,14-Apr,15-Jul,0-2,0-0,133,187,92,147,225,334,14-32,18-28,22-Apr,3-Feb,19,38,1,1,2,0,3,1,Apr-40,Jun-42,0-3,4-Feb,11,13,0,0,23:17,36:43:00
12/29/2007,Patriots,Giants,27,19,13-Jun,10-Jun,1-Jan,0-0,346,237,44,79,390,316,32-42,22-32,10-Jan,14-Jan,26,19,0,0,0,1,0,1,May-42,May-53,6-Apr,4-Apr,11,10,0,1,36:18:00,23:42
12/30/2007,  .  Bills,Eagles,13,20,12-Feb,13-May,2-Jan,0-0,133,322,138,69,271,391,16-30,29-41,0-0,23-Apr,30,19,0,1,0,1,0,2,23-Mar,Jun-39,0-4,3-Jan,11,10,0,1,29:28:00,30:32:00
12/30/2007,  .  Rams,Cardinals,13,25,12-Feb,13-Jun,3-Jan,3-Mar,159,300,75,122,234,422,14-30,23-39,21-Mar,0-0,24,32,0,0,3,2,3,2,Jul-50,Aug-63,0-1,6-Mar,12,13,2,4,24:07:00,35:53:00
12/30/2007,Seahawks,Falcons,30,19,13-Jun,12-May,2-Feb,0-1,334,240,167,124,501,364,32-47,17-27,19-Apr,11-Feb,31,29,2,0,1,0,3,0,Sep-85,May-41,2-Jan,7-Apr,12,14,0,0,34:58:00,25:02:00
12/30/2007,Saints,Bears,28,13,14-Mar,14-Jun,4-Jan,0-1,308,179,105,96,413,275,35-60,13-28,12-Mar,20-Feb,20,27,1,2,2,1,3,3,Aug-72,May-34,2-Feb,2-Feb,15,16,0,1,35:08:00,24:52:00
12/30/2007,49ers,Browns,9,18,14-Apr,15-Jul,0-1,0-0,73,195,112,163,185,358,13-22,14-28,31-May,2-Jan,24,36,0,0,0,1,0,1,29-Apr,Sep-75,1-Jan,0-3,12,12,0,1,28:14:00,31:46:00
12/30/2007,Lions,Packers,16,19,15-May,14-Jul,2-Jan,1-Jan,246,177,47,217,293,394,22-48,16-26,0-0,10-Jan,17,38,0,1,2,0,2,1,Jul-55,25-Feb,0-3,4-Feb,12,13,0,0,26:44:00,33:16:00
12/30/2007,Bengals,Dolphins,23,21,10-May,13-May,0-0,0-0,316,250,77,86,393,336,23-32,27-42,0-0,8-Jan,24,25,0,1,1,0,1,1,20-Mar,May-55,4-Mar,3-Mar,13,11,2,0,28:19:00,31:41:00
12/30/2007,Panthers,Buccaneers,20,17,14-Jul,12-Apr,0-0,0-1,169,196,180,107,349,303,15-24,21-28,5-Jan,Apr-40,37,26,1,0,1,1,2,1,23-Apr,22-Apr,3-Feb,3-Jan,11,11,0,0,31:50:00,28:10:00
12/30/2007,Jaguars,Texans,24,19,12-Jul,9-May,1-Jan,1-Jan,285,120,96,170,381,290,25-39,18-Nov,17-Feb,8-Jan,23,34,1,0,0,1,1,1,Aug-45,20-Mar,3-Mar,4-Apr,9,9,0,2,31:47:00,28:13:00
12/30/2007,Vikings,Broncos,16,21,14-Jul,12-Mar,1-Jan,3-Jan,160,234,172,128,332,362,16-31,26-37,15-Mar,12-Jan,27,27,3,0,0,0,3,0,30-Apr,May-40,4-Feb,3-Feb,12,13,0,0,27:28:00,33:24:00
12/30/2007,Chargers,Raiders,15,17,13-Mar,12-Mar,0-0,0-3,133,194,120,122,253,316,15-27,23-31,7-Jan,30-Apr,33,29,1,3,0,1,1,4,Jun-75,Aug-60,5-Feb,1-Jan,14,15,2,0,28:07:00,31:53:00
12/30/2007,Chiefs,Jets,14,20,16-Mar,16-Mar,1-Jan,3-Jan,166,138,53,199,219,337,20-43,14-26,29-Mar,13-Mar,19,45,0,0,0,0,0,0,Aug-62,May-40,0-0,3-Jan,13,14,0,0,28:36:00,36:37:00
12/30/2007,Steelers,Ravens,14,21,10-Apr,16-Sep,2-Jan,0-0,218,154,46,180,264,334,16-31,16-27,0-0,17-Feb,19,40,1,1,2,0,3,1,Jun-40,Jun-86,2-Feb,4-Feb,11,11,0,0,23:18,36:42:00
12/30/2007,Titans,Colts,25,13,15-Aug,12-May,0-0,0-1,258,148,98,46,356,194,24-31,25-40,5-Jan,15-Feb,39,10,2,1,0,0,2,1,Jun-40,May-54,3-Jan,2-Jan,10,10,0,0,35:32:00,24:28:00
1/3/2009,Falcons,Cardinals,20,15,14-Jun,15-Jun,1-Jan,0-0,190,271,60,86,250,357,26-40,19-32,9-Mar,0-0,24,28,1,0,2,1,3,1,Jun-52,Jun-47,4-Mar,1-Jan,13,13,0,2,29:58:00,30:02:00
1/3/2009,Colts,Chargers,17,26,15-Jun,14-Jun,0-1,1-Jan,302,190,64,167,366,357,25-42,20-36,8-Jan,27-Apr,22,33,0,1,0,1,0,2,Sep-74,Mar-40,1-Jan,4-Feb,12,12,0,0,29:11:00,37:09:00
1/4/2009,Ravens,Dolphins,16,18,12-May,10-Feb,0-0,0-1,135,224,151,52,286,276,23-Sep,25-38,0-0,28-Mar,33,21,1,1,0,4,1,5,Jul-59,Apr-34,4-Feb,3-Jan,11,12,2,0,26:34:00,33:26:00
1/4/2009,Eagles,Vikings,15,16,14-May,18-Aug,0-0,0-0,283,153,67,148,350,301,23-34,15-35,17-Mar,11-Jan,23,34,1,1,1,1,2,2,Jul-55,25-Apr,0-1,1-Jan,12,13,2,0,27:54:00,32:06:00
1/10/2009,Ravens,Titans,9,21,13-Mar,14-Apr,0-0,0-2,161,275,50,116,211,391,22-Nov,26-42,0-0,6-Jan,30,28,0,2,0,1,0,3,Aug-40,Dec-89,0-1,3-Jan,13,12,0,0,25:53:00,34:07:00
1/10/2009,Cardinals,Panthers,21,16,18-Oct,8-Feb,0-0,0-1,215,194,145,75,360,269,21-32,17-34,5-Jan,11-Feb,43,15,0,1,1,5,1,6,May-65,Jun-40,5-Feb,4-Feb,14,13,0,0,39:49:00,20:11
1/11/2009,Eagles,Giants,20,16,14-Jul,13-Mar,0-0,3-Jan,217,169,59,138,276,307,22-40,15-29,0-0,0-0,28,32,0,1,2,2,2,3,Aug-61,Jun-49,5-Feb,0-3,14,12,0,0,29:45:00,30:15:00
1/11/2009,Chargers,Steelers,15,22,12-May,14-Jun,0-0,0-2,275,177,15,165,290,342,21-35,17-27,Apr-33,4-Jan,11,42,1,0,1,0,2,0,8-104,Jul-44,1-Jan,5-Apr,12,12,0,1,23:30,36:30:00
1/18/2009,  .  Ravens,Steelers,13,11,13-Mar,18-Jul,0-1,0-0,125,223,73,52,198,275,13-30,16-33,16-Mar,Apr-32,25,28,1,1,3,0,4,1,Jun-53,Jun-67,0-2,0-1,14,14,0,2,26:51:00,33:09:00
1/18/2009,Eagles,Cardinals,22,21,14-Jul,12-May,0-1,1-Jan,357,267,97,102,454,369,28-47,21-28,18-Feb,12-Feb,18,29,2,1,1,0,3,1,Jul-64,15-Mar,4-Mar,3-Mar,10,11,0,0,30:04:00,29:56:00
2/1/2009,Steelers,Cardinals,20,23,10-Apr,8-Mar,0-0,0-0,234,374,58,33,292,407,21-30,31-43,22-Mar,3-Feb,25,12,0,1,1,1,1,2,Jul-56,11-106,4-Feb,3-Feb,11,10,2,0,33:01:00,26:59:00
9/10/2009,Titans,Steelers,18,19,13-Apr,14-Apr,0-0,0-0,234,321,86,36,320,357,22-35,33-43,10-Jan,Apr-42,25,23,1,1,1,2,2,3,28-May,Jun-60,3-Jan,0-2,12,13,0,0,28:21:00,36:11:00
9/13/2009,  .  49ers,Cardinals,13,17,18-Jul,14-Apr,0-0,0-1,182,259,21,40,203,299,18-31,26-44,27-Apr,29-Mar,25,17,1,0,0,2,1,2,Apr-31,Dec-82,3-Feb,2-Jan,13,15,0,0,31:37:00,28:23:00
9/13/2009,  .  Rams,Seahawks,13,25,12-Feb,15-Aug,0-1,0-0,170,279,77,167,247,446,17-36,25-36,21-Mar,0-0,18,34,1,1,0,2,1,3,Oct-85,25-Apr,0-2,3-Feb,12,12,0,0,27:33:00,32:27:00
9/13/2009,Chiefs,Ravens,11,32,10-Feb,17-Oct,2-Jan,1-Jan,159,303,29,198,188,501,16-24,26-43,000003-18,4-Jan,17,41,0,0,0,1,0,1,15-Mar,Aug-65,2-Feb,4-Apr,11,11,1,0,20:11,39:49:00
9/13/2009,Dolphins,Falcons,16,19,11-Apr,15-Jun,1-Jan,0-0,163,213,96,68,259,281,21-30,22-36,13-Apr,16-Feb,22,27,3,0,1,0,4,0,27-Apr,Apr-35,2-Jan,5-Feb,11,11,0,0,29:07:00,30:53:00
9/13/2009,Broncos,Bengals,10,16,12-Mar,15-May,0-0,2-Jan,227,221,75,86,302,307,17-28,21-33,16-Mar,26-Mar,20,27,0,0,0,2,0,2,Jun-39,27-Apr,1-Jan,2-Jan,12,11,0,0,26:33:00,33:27:00
9/13/2009,Vikings,Browns,19,17,14-Jun,12-Mar,0-0,0-1,85,179,225,89,310,268,14-22,21-35,25-Apr,26-May,37,20,0,1,0,1,0,2,Mar-38,Aug-66,5-Mar,2-Jan,13,13,0,1,33:22:00,26:38:00
9/13/2009,Jaguars,Colts,12,21,15-Jun,14-Aug,2-Jan,0-2,114,294,114,71,228,365,14-28,28-38,8-Jan,7-Jan,26,31,0,1,0,1,0,2,24-Mar,17-Mar,2-Jan,2-Jan,10,11,0,0,26:04:00,33:56:00
9/13/2009,Lions,Saints,14,28,14-Mar,13-Sep,2-Feb,0-0,198,358,33,157,231,515,16-37,26-34,7-Jan,0-0,20,35,0,2,3,1,3,3,Aug-80,Jul-36,4-Feb,6-Apr,12,13,2,0,23:30,36:30:00
9/13/2009,Cowboys,Buccaneers,18,26,10-Mar,13-May,0-0,2-Jan,344,276,118,174,462,450,16-27,25-42,9-Jan,0-0,24,31,0,0,0,0,0,0,Apr-41,20-Apr,2-Jan,3-Mar,11,11,0,0,26:28:00,33:32:00
9/13/2009,Eagles,Panthers,17,14,13-May,16-Mar,2-Jan,3-Feb,82,83,185,86,267,169,17-29,14-34,20-Feb,May-55,32,30,1,2,1,5,2,7,Sep-76,30-May,3-Feb,3-Jan,14,15,3,0,31:37:00,28:23:00
9/13/2009,Jets,Texans,22,11,18-Oct,10-Mar,2-Feb,0-1,272,145,190,38,462,183,18-31,18-33,0-0,21-Feb,42,13,0,1,1,1,1,2,Oct-80,Jun-37,2-Jan,0-0,11,9,0,2,38:46:00,21:14
9/13/2009,Washington,Giants,15,18,12-May,13-Jun,1-Jan,0-1,187,248,85,103,272,351,19-26,20-29,24-Mar,8-Jan,21,31,1,1,1,1,2,2,Apr-32,30-Apr,3-Feb,0-3,10,10,0,2,23:52,36:08:00
9/13/2009,Bears,Packers,18,12,15-Apr,14-Apr,3-Jan,0-0,266,150,86,76,352,226,17-36,17-28,11-Feb,Apr-34,31,22,0,0,4,0,4,0,25-Mar,Jun-45,0-3,3-Jan,13,13,0,0,33:03:00,26:57:00
9/14/2009,Bills,Patriots,17,28,10-Apr,16-Oct,1-Jan,0-2,186,368,90,73,276,441,15-25,39-53,26-Apr,10-Jan,19,23,1,0,0,1,1,1,Sep-71,Jun-55,2-Feb,5-Mar,8,11,2,0,22:52,37:08:00
9/14/2009,Chargers,Raiders,19,19,12-May,14-Jul,0-0,1-Jan,240,218,77,148,317,366,24-36,14-32,12-Mar,7-Jan,23,32,1,1,1,2,2,3,Sep-60,Jun-40,4-Mar,3-Jan,13,11,0,0,28:23:00,31:37:00
9/20/2009,Panthers,Falcons,24,23,12-Jul,12-Jun,0-1,2-Feb,296,220,144,151,440,371,25-41,21-27,12-Jan,0-0,25,37,1,1,1,1,2,2,Jun-35,Jun-40,3-Feb,4-Mar,10,9,0,0,28:28:00,31:32:00
9/20/2009,Vikings,Lions,18,17,11-Mar,13-May,1-Jan,2-Feb,153,136,112,129,265,265,24-28,18-30,16-Mar,16-Feb,25,34,1,1,0,2,1,3,May-43,Jun-45,4-Feb,2-Jan,11,11,0,0,29:35:00,30:25:00
9/20/2009,Bengals,Packers,19,22,14-Sep,13-Jun,0-0,0-0,168,222,151,89,319,311,15-23,21-39,17-Feb,Jun-39,34,18,0,1,2,0,2,1,13-100,Nov-76,4-Apr,3-Feb,12,12,0,2,33:48:00,26:12:00
9/20/2009,Texans,Titans,19,19,16-May,11-May,2-Feb,0-1,357,209,63,240,420,449,25-39,21-33,0-0,7-Feb,29,25,0,1,0,1,0,2,Jun-40,Aug-64,3-Feb,1-Jan,13,14,0,0,34:03:00,25:57:00
9/20/2009,Raiders,Chiefs,11,25,13-Mar,15-May,0-0,3-Feb,99,236,67,173,166,409,24-Jul,24-39,10-Feb,5-Feb,25,38,0,0,0,2,0,2,Jul-45,Sep-70,1-Jan,0-2,11,11,0,0,21:21,38:39:00
